phase,target_density,main_low_mult,main_high_mult,residual_enabled,residual_low_mult,recovery_axis_ratio,recovery_skeleton_length,recovery_branch_density,precision,recall,accuracy,dice,f1,cl_precision,cl_recall,cldice,cldice_evaluated,mean_precision,mean_recall,mean_accuracy,mean_dice,mean_f1,tp,fp,fn,tn,sample_count
full_t1_t2,0.115,1.35,0.55,True,1.1,2.6,12,0.2,0.488720483250961,0.4212549227506816,0.8530870732559155,0.45248675526992815,0.45248675526992815,,,,False,0.4986797056555303,0.4318336770672938,0.855380236355345,0.4628351673469575,0.4628351673469575,44498,46552,61134,580808,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.6,18,0.1,0.488720483250961,0.4212549227506816,0.8530870732559155,0.45248675526992815,0.45248675526992815,,,,False,0.4986797056555303,0.4318336770672938,0.855380236355345,0.4628351673469575,0.4628351673469575,44498,46552,61134,580808,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.6,18,0.15,0.488720483250961,0.4212549227506816,0.8530870732559155,0.45248675526992815,0.45248675526992815,,,,False,0.4986797056555303,0.4318336770672938,0.855380236355345,0.4628351673469575,0.4628351673469575,44498,46552,61134,580808,2
full_t1_t2,0.115,1.35,0.55,True,1.1,2.6,18,0.2,0.488720483250961,0.4212549227506816,0.8530870732559155,0.45248675526992815,0.45248675526992815,,,,False,0.4986797056555303,0.4318336770672938,0.855380236355345,0.4628351673469575,0.4628351673469575,44498,46552,61134,580808,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,8,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,8,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,8,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,12,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,12,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,12,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,18,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,18,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.0,18,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,8,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,8,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,8,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,12,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,12,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,12,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,18,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,18,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.3,18,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,8,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,8,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,8,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,12,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,12,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,12,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,18,0.1,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,18,0.15,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.22,2.6,18,0.2,0.48913325548202935,0.4282509088155105,0.8531471011961932,0.4566718488158453,0.4566718488158453,,,,False,0.4997115315323349,0.4408797960607068,0.8557545247157706,0.4684013488038323,0.4684013488038323,45237,47247,60395,580113,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,0.5066133941682606,0.48306665225266954,0.490114243338425,True,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,12,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.0,18,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,12,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,12,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,18,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,18,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.3,18,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,12,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,12,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,18,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,18,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.35,2.6,18,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,12,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,12,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,18,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,18,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.0,18,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.3,8,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.3,8,0.15,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.3,8,0.2,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
full_t1_t2,0.115,1.35,0.55,True,1.5,2.3,12,0.1,0.4863436311128635,0.4320471069372917,0.8523926591286126,0.4575903264133633,0.4575903264133633,,,,False,0.4975034983639966,0.445714387744307,0.8552319452264165,0.4701228619871757,0.4701228619871757,45638,48201,59994,579159,2
